Tweet,HS,Abusive,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
dalil kait agama,0,0,0,0,0,0,0
masya allah bupati orasi demo sukmawati rela pecat jabat pecat bela agama islam agama islam leceh bupati labuh batu hadap ribu umat islam gelar aksi bela islam 6 4,0,0,0,0,0,0,0
mangkrak korupsi komisi jalan aman jaman susilo bambang yudhoyono,1,0,0,0,0,0,1
2 gerak tekan kerja keras total tingkat potensi bangsa,0,0,0,0,0,0,0
bangkai kapal ganggu ekosistem sampah biota laut ikan ilmu ya,0,0,0,0,0,0,0
budaya moral manusia selamat,0,0,0,0,0,0,0
also demo massa akbar lantik anies sandi batal wkwk,1,0,0,0,0,0,1
waaah sih perek gerwani gangbang babi sipit bentuk adik ya choong hancur hasil entot kuda babi sipit ngooaaahahaaa keluarga hewan ,1,1,0,0,0,1,0
adminnya tolol,1,1,0,0,0,0,1
guru tk darma wanita desa plumbon porong deklarasi anti hoaks benci isu sarah dukung pilih kepala daerah damai,0,0,0,0,0,0,0
situ tanda dungu urus usaha pribadi becus urus negara by the way pajak bayar wkwk kampret dungu,1,1,0,0,0,0,1
zaman super junior gue tau tau orang indonesia korea bilang kafir know i mean plastik habis insiden pol kemarin but jalan alhamdulillah,0,0,0,0,0,0,0
sih anu agama ragu sih kafir,1,1,1,0,0,0,0
gue pukau 2019 ganti presiden,1,0,0,0,0,0,1
dasar bolot uniform resource locator,1,1,0,0,1,0,0
jokowi harap bandara ajati dongkrak ekonomi jawa barat,0,0,0,0,0,0,0
damping jokowi harlah gerak mahasiswa islam indonesia bandung cak imin jaka a pesawat presiden presiden join 2019 cak imin the ne wakil presiden join 2019,0,0,0,0,0,0,0
tatap alih arah enggan tatap pria curiga pe kali gaduh suasana angie temu orang pria asing tidur sofa sepe i,0,0,0,0,0,0,0
bubar komisi berantas korupsi komisi berantas korupsi pakai alat politik perintah,1,0,0,0,0,0,1
mega rona utus malaysia 11april politik beli utus malaysia langgan islam muslim alquran keluarga wanita sehat hibur a is budaya sains teknologi alam alumni kampus universitas wira tentera polis,0,0,0,0,0,0,0
kafir kristen ulah,1,1,1,0,0,0,0
punuk onta sombong sok tau nih,1,1,0,0,0,0,1
kontol masuk memek gatal uniform resource locator,1,1,0,0,0,0,0
iya pakai kendara jablay,1,1,0,0,0,1,0
suka joged bumbung eka satya budaya kuwum marga tolak berita hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0
delete post bajing online,1,1,0,0,0,0,0
emis like emis komen sih udik banget kayak main facebook,1,1,0,0,0,0,1
serapat sembunyi bangkai cium,0,0,0,0,0,0,0
iya sih gue banding budak cinta banget gue anjing gosip,1,1,0,0,0,0,0
muka rusak ajak lihat baju kayak kelompok deh lihat orang kampang,1,1,0,0,0,0,1
gerak 2019 ganti presiden dunia spanduk edar turki jepang jerman inggris,0,0,0,0,0,0,0
dasar bajing percaya omong,1,1,0,0,0,0,1
kampret telat deh gue,1,1,0,0,0,0,0
lgbt dunia ya habis deh manusia uniform resource locator,0,0,0,0,0,0,0
aktivis cegah hiv aids duga kerja seks komersial elmo pindah jayawijaya uniform resource locator,0,0,0,0,0,0,0
hehe muhammadiyah mas kiai dahlan tuduh kiai kafir,0,0,0,0,0,0,0
ahok jamban bela aparat kristen a cina kafir berani menghi uniform resource locator,1,1,1,0,0,0,0
susu onta ya hina,0,0,0,0,0,0,0
turun perhati perintah rakyat akibat anggur tenaga kerja asing masuk rugi rakyat tolong insfrastruktur urus butuh bahan pokok,1,0,0,0,0,0,1
cepat kayak bahagia hadiah hadiah mewah miliarder uang belikan kakak,0,0,0,0,0,0,0
mentang mentang prabowo keluarga cina gue mesti antek gue antek jawa,0,0,0,0,0,0,0
coba gereja katolik pakai air suci ,0,0,0,0,0,0,0
buka bandara bera i lapang kerja ekonomi tumbuh masyarakat nikmat manfaat,0,0,0,0,0,0,0
presiden hormat korbanphkfreepo butuh perhati korbanphksepihakfreepo,0,0,0,0,0,0,0
ribut islam nusantara sekolah islam padu auto kafir ya islam nusantara,0,0,0,0,0,0,0
cebong,0,0,0,0,0,0,0
gubernur jawa barat resmi monumen kawasan ciletuh labuh ratu,0,0,0,0,0,0,0
rupiah haneul kayak tai on retweet,1,1,0,0,0,0,1
bubar panitia khusus komisi berantas korupsi polling rakyat parlemen biar bubar panitia khusus komisi berantas korupsi uniform resource locator,1,0,0,0,0,0,1
cebong buta tuli nyata timpa negeri bela rezim gampang doktrin pidato data indehoi perintah,1,1,0,0,1,0,0
intip motor gede iring iring presiden as,0,0,0,0,0,0,0
buku lawas ilmu agama muhammad hatta 1983 36 halaman harga 125 000 minat,0,0,0,0,0,0,0
sha kayak geng rupiah circle delulu ya teman gibah anak ipro percaya info fan cina langsung,0,0,0,0,0,0,0
dedi mulyadi tinggal identitas daerah jawa barat rupa wilayah kayak budaya cirebon sunda galuh sunda betawi budaya selamat ulang kang dedi,0,0,0,0,0,0,0
rohingya olah olah alat politik prabowo,1,0,0,0,0,0,1
asalamualaikum alaykum tolong harap bantu korbanphkfreepo,0,0,0,0,0,0,0
setya novanto mati eh ya sih mati,1,0,0,0,0,0,1
pacar pacar ya sarap sarap galau,1,1,0,0,0,0,0
suara sumbang bong sejati mention 2 sp i sengaja adu domba,1,0,0,0,0,0,1
come out indonesia orang terima lgbt pacar kayak asing negeri sabar ya,0,0,0,0,0,0,0
perintah gus ipul puti kuat program nawacita presiden jokowi jawa timur saudara makmur salam jari gus ipul puti santun,0,0,0,0,0,0,0
a inya bank dunia percaya indonesia utang indonesia bagus bangun indonesia kelak ganti rezim rezim pikir ulang korupsi indonesia bayar,0,0,0,0,0,0,0
bangsat salah gila,1,1,0,0,0,0,0
ya 100 iman katolik 100 junjung nilai nilai luhur budaya bangsa indonesia,0,0,0,0,0,0,0
bangkai kian busuk laku hirup cari hirup diam bangkai kian busuk cari kesal bau,0,0,0,0,0,0,0
arah bawa sepe i pilih kepala daerah daerah khusus kota ya kang bahaya laten ya pilih kepala daerah kayak,0,0,0,0,0,0,0
orang orang kafir dusta ayat ayat azab hina qs al hajj 57,0,0,0,0,0,0,0
kecebong benci kivlan prabowo,1,1,0,0,0,0,1
referensi komisi berantas korupsi uang muka mbngk pilih kepala daerah ubah sistem risiko cari risiko minimal masyarakat maju sejahtera diakomodir anggota tim 11 bupati rita uang kontraktor,0,0,0,0,0,0,0
agama iman bela nista agama dosa milik sih maha cipta dunia ampun kasih,0,0,0,0,0,0,0
nama kecebong anak kodok nya presiden aduh presiden plonga plongo,1,1,0,0,0,0,1
mama orang sombong teman setan salah gue gue teman orang sombong kayak,1,1,0,0,0,0,1
haha rezim usir maling pakai duit rente bangga utuh milik negara sepakat bodoh rakyat hilang percaya hehe,1,0,0,0,0,0,1
betah kemarin desak majelis musyawarat rakyat sidang istimewa turun jokowi,1,0,0,0,0,0,1
iya ya monyet anjing gue gampar kesal astagfirullah azim bicara kasar maaf kali ngentot uniform resource locator,1,1,0,0,0,1,0
celeng teriak teriak cebong tolol celeng dungu nih bukti n2019 ganti presiden yuk tuju bang ganti tolol cari kocak no ya bang rock,1,1,0,0,0,0,1
oi bencong haha ,1,1,0,0,0,0,0
tomohon rupa pusat ajar agama kristen katolik khusus doa meditasi bukit kasih buah suci indah tenang tomohon international flower festival,0,0,0,0,0,0,0
jejak analog sila save kali re post 23 mei 2018 percis 20 ya,0,0,0,0,0,0,0
yf gesek gesek kontol ayo ngewe rep,1,1,0,0,0,0,0
cebong emosi ,1,1,0,0,0,0,1
kemarin siantar copot spanduk mu curi curi kampanye demo panitia awas milu nih sih djarot main curang kampanye demo buruh tindak pasang calon curang no 2 keren register 40 pilih gubernur sumatra utara 2018 pilih kepala daerah sumatra utara,1,0,0,0,0,0,1
bicara gandeng 4 bank asing laku langkah hukum gugat atur istimewa freepo,0,0,0,0,0,0,0
khofifah rupa srikandi nu duduk kursi gubernur jawa timur 2018 damping emil dardak wakil bagus khofifah emil jawa timur,0,0,0,0,0,0,0
jaman o anak prestasi perhati jaman rezim lebay panggil istana rezim aneh 2019 ganti presiden,1,0,0,0,0,0,1
sikap orang iman selamat maulid nabi muhammad saw,0,0,0,0,0,0,0
wkwk lahir bohong ochu hamil sipit,0,0,0,0,0,0,0
serang perintah jokowi bentar henti kuasa lengser pilih presiden,1,0,0,0,0,0,1
protes anies konsisten janji kampanye janji realisasi batal gubernur,1,0,0,0,0,0,1
maribe sayang kafir takut pilih presiden unfollow maribe sayang obrol,0,0,0,0,0,0,0
kaum bikin rusuh suka bicara kotor mudah dbodohi jabat kotor nilai orang nyata lihat gelar,1,1,0,0,0,0,1
1 usir duta myanmar 2 putus hubung diplomatik 3 unjuk nasional 4 tarik nobel suu kyi 5 tuntut maaf umat buddha 6 utus pasu selamat,1,0,1,0,0,0,0
biru titit tebas,1,1,0,0,0,0,0
komunis keren,0,0,0,0,0,0,0
sambang pimpin muhammadiyah gresik ketua doa presiden,0,0,0,0,0,0,0
calon presiden jokowi pasang susilo bambang yudhoyono gue pilih jokowi tamat puncak 2019,1,0,0,0,0,0,1
sembako nama presiden gilir utang nama rakyat juragan,1,0,0,0,0,0,1
festival pesona tambora angkat eksotisme alam budaya dompu bima woderful indonesia,0,0,0,0,0,0,0
presiden sowan kantor majelis ulama indonesia jawa barat presiden ulama insya allah indonesia berkah gerak indonesia syukur,0,0,0,0,0,0,0
riza wahyu pratama aneh bin ajaib gaji gubernur bi presiden,0,0,0,0,0,0,0
ai adil sejahtera suka pipis onta ilmu nomor 2 utama khotbah nyala nyala berani caci jokowi ya junjung kayak sih lari wkwk,1,1,0,0,0,0,1
gede bacot gede cocot andil dasar mulut bedebah kacung gerombol jomlo akut sakit jiwa,1,1,0,0,1,0,0
iya kampung alay tonton bola singapura johor malaysia uniform resource locator,1,1,0,0,0,0,0
bumi tua nyata mimpi bumi renta bisu be ambah tuli bicara dengar peduli makhluk sosial sosial elegi dengar pigura renata,0,0,0,0,0,0,0
sumber daya alam indonesia milik sepenuh asing rebut,0,0,0,0,0,0,0
hajar ganyang ai komunis indonesia uniform resource locator,1,0,0,1,0,0,0
usaha lengser jokowi tangkap makar polisi takut ya,1,0,0,0,0,0,1
duduk samping aziz rabi menteri energi pe ambang minyak raja maroko diskusi substantif berjejaring cari peluang kerja muncul konferensi,0,0,0,0,0,0,0
kivlan zen oceh siang transfer uang prabowo dramatis indonesia lawyers club isu ai komunis indonesia masyarakat cuat,1,0,0,0,0,0,1
gaul ya bro gaul ya wkwk 7 khianat coy sakit telur kencing onta tai babi suka suka bro iq200 kolam bro haha,1,1,0,0,0,0,0
anti bineka cebong tuduh umat islam,1,1,0,0,0,0,1
budaya sunda bikin mahasiswa asing jatuh cinta koran tradisi seni adat budaya,0,0,0,0,0,0,0
ribut bom barel,0,0,0,0,0,0,0
giring ganesha kagum diktator jokowi,1,0,0,0,0,0,1
islam nusantara kristen katolik nusantara kristen protestan nusantara hindu nusantara buddha nusantara agama indonesia nusantara nya negara republik indonesia banget,0,0,0,0,0,0,0
panitia awas milu sukamara terima lapor langgar pilih kepala daerah,0,0,0,0,0,0,0
jend suha o 1965 nasib bangsa indonesia negara komunis ateis,1,0,1,1,0,0,0
kampret kecoak bikin ribut becus bani cingkrang,1,1,0,0,0,0,1
anjing ya gue jarang ambek takut wkwk gue budak cinta,1,1,0,0,0,0,0
orang marah tipu janji palsu jokowi lapor polisi nih dasar gila,1,1,0,0,0,0,1
anti asing dolar minggat syukur mumet ceramah doa toa ayat solusi produktivitas minim tuntut langit,0,0,0,0,0,0,0
tabayun ngomyang cocot busuk wkwk pelihara main isu sara bangga,1,1,0,0,1,0,0
muka kontol monyet,1,1,0,0,1,1,0
bilang jokowi diktator eh nyata orang kirim surat komisi berantas korupsi tunda periksa cermin orang,1,0,0,0,0,0,1
tidur bolot,1,1,0,0,0,0,0
jempol bacot,1,1,0,0,0,0,0
rezim bobrok kiai ai demokrasi indonesia juang demo bahan bakar minyak buku merah eh bahan bakar minyak kesan diam diam plonga plongo presiden presiden pakai bilang kayak umar bin khitan nauzubillah,1,1,0,0,0,0,1
makar no lengser jokowi iya faizal assegaf ketua progres 98 juta rakyat demo damai,1,0,0,0,0,0,1
twit in english makna budget hot twit melayu makna sok kampung twit islam makna budget alim,0,0,0,0,0,0,0
tiket kakak kelas ekonomi ludes jual,0,0,0,0,0,0,0
enak banget ya om bom susilo bambang yudhoyono debat sangka tinggal,0,0,0,0,0,0,0
titit anies nih wakil presiden prabowo anjing,1,1,0,0,0,1,0
bubar ai politik,1,0,0,0,0,0,1
dunia kaum sakit hati hancur indonesia suuzan,1,0,0,0,0,0,1
rakyat lihat dengar laku sesuai atur kabar media duga korupsi berita tenaga kerja asing penuh lini berita televisi uniform resource locator,0,0,0,0,0,0,0
umat muslim indonesia keras jokowi megawati rezim masuk kepala polisi republik indonesia kepala polisi daerah lengser jokowi,1,0,0,0,0,0,1
pilih pilih presiden 2019,0,0,0,0,0,0,0
sih dungu be epi sampah plastik bahas bu eh sambar tahan aman bang fahri after 2019 nelayan maju calon legislatif bebas,1,1,0,0,0,0,1
bukti on bukti congor doang,1,1,0,0,0,0,1
program studi unp 1 didik tari s1 2 didik agama islam s1 3 teknik sipil s1 4 teknik mesin s1 5 statistika s1 6 teknologi indra d3 7 awat d3,0,0,0,0,0,0,0
gencar kampanye jelang pilih kepala daerah net jawa,0,0,0,0,0,0,0
takabur lahir kuasa rakyat ulama cendikia iblis makhluk alim amp ibadah atus ratus laknat hasud takabur orang ahli ilmu filsafat failosof mari demo sendi,0,0,0,0,0,0,0
lihat orang indonesia jalan kaki pandang belah mata gilir orang asing jalan kaki negeri takjub habis habis wkwk,0,0,0,0,0,0,0
gue penasaran sih haha cari kambing hitam asing rusia misterius diam tanggap ya cepat bikin hancur drag us all haha perintah,1,0,0,1,0,0,0
pusing ayo fc monyet,1,1,0,0,0,0,0
tenaga kerja asing cina berani leceh bendera merah putih diam tenaga kerja asing cina arogan kuat dukung rezim kuasa mudah tenaga kerja asing cina masuk negara republik indonesia jajah,1,0,0,1,0,0,0
gue heran warga daerah khusus kota pilih kepala daerah ribut mayat gubernur ribut mayat salah allah takdir tolol isi ulang,1,1,0,0,0,0,1
semenjak bego begoin ustaz felix nih orang tolol nya jilat tokai,1,1,0,0,0,0,1
tunang cina,0,0,0,0,0,0,0
sepele suara rakyat suara rakyat presiden presiden,0,0,0,0,0,0,0
ulama ajar hormat beda agama suku bahasa budaya,0,0,0,0,0,0,0
usir cina negara republik indonesia,1,0,0,1,0,0,0
ayo lengser 2019 kasih ampun,1,0,0,0,0,0,1
taplak meja bahu,0,0,0,0,0,0,0
berisik tai ngentot diam jempol,1,1,0,0,0,0,1
ireng kafir anjing,1,1,1,0,1,0,0
birokrasi birokrasi birokrat daerah mu podo amburadul ojek online urus pusat mu walah 2019 ganti presiden,1,0,0,0,0,0,1
pakai muka ya lesbi anjir,1,1,0,0,0,0,0
gue terkadang bingung tonton bioskop capai capai antre amp bayar tix mahal eh bioskop tonton main handphone goblok,1,1,0,0,0,0,1
fn fenomena nation branding korea selatan citra girl band hadap budaya konsumerisme abg mikro ali,0,0,0,0,0,0,0
foto doang anak idiot kayak ,1,1,0,0,1,0,0
agama jalan hidup sembah sembah allah subhanahu wa taala tuhan dungu biadab,1,1,1,0,0,0,0
duit banget rumah bikin zen garden belah teras rumah ala jepang kayak rumah rumah bos yakuza banget nongkrong tidur nikmat angin sepoi sepoi elus elus kucing gendut muka bodoh ju,0,0,0,0,0,0,0
kasih tau ya bunuh yesus yahudi muslim kristen benci muslim muslim hormat yesus nabi anut agama sepe i buddha hindu yesus k,0,0,0,0,0,0,0
lawan usir duta myanmar boikot urus buddha,1,0,1,1,0,0,0
sukses cerita ganjar pranowo gubernur jawa lupa ngawur pilih gubernur 2018 ganjar yasin ganjar yasin 1 jawa gayeng 1 kali ai demokrasi indonesia juang kandang banteng,0,0,0,0,0,0,0
orang bodoh percaya prabowo dalang 98 dalang dalang orang jokowi ham 98 jokowi proses know bohong o,1,1,0,0,0,0,1
hetifah tingkat sektor pariwisata kalimantan timur baca berita koran kalimantan timur baca koran kalimantan timur wisata kalimantan timur samarinda tenggarong balikpapan bontang rau,0,0,0,0,0,0,0
mbak puasa kemarin kemarin pas puasa np tegur gerung bicara bang bong cari perhati gerung rela twit gerung troll gerung kafir puasa np,0,0,0,0,0,0,0
presiden kampret haha,1,1,0,0,0,0,1
salah cebong,1,1,0,0,0,0,1
hem iya masker tutup taplak kembang,0,0,0,0,0,0,0
indeks bangun manusia indonesia 2017,0,0,0,0,0,0,0
takut cina i dap bimbang paham bawa,0,0,0,0,0,0,0
ar sehat calon presiden susilo bambang yudhoyono jelang pikun pikun,1,0,0,0,0,0,1
gaji dewan wakil rakyat majelis musyawarat rakyat dewan wakil daerah,0,0,0,0,0,0,0
islam bela nista agama kedok juang ham hamburger kali orang tau check it out ustad,0,0,0,0,0,0,0
cebong cd kon ,1,1,0,0,0,0,1
ngewe cepat desah doang ngewe knalpot kendara,1,1,0,0,0,0,0
wkwk iya gara gara sih andri fals bangkai sih provokator ,1,1,0,0,0,0,1
 dungu akut oi pesan berita trf diinput manual bong norak norak banget kolam sih,1,1,0,0,0,0,1
when barzan isi surat pemberitahuan praktikum surat pemberitahuan gue coba isi dasar hukum tara bego,1,1,0,0,0,0,0
bodoh tegak tai manusia nih uniform resource locator,1,1,0,0,0,0,1
sih dungu bin dungu dungu ira operasi inteligen bikin anarkisme ribu massa libat anggota intel mutu orang modal mulut njeplak,1,1,0,0,0,0,1
jelek udik,1,1,0,0,0,0,1
antek orde muncul muka pedih korupsi jemaah surat pemberitahuan jaman suha o susilo bambang yudhoyono,1,0,0,0,0,0,1
timnas cacat mental prestasi km toreh indonesia ketua mundur o orang edan jabat,1,1,0,0,1,0,0
pimpin dorong kuat ump layak amp program badan selenggara jamin sosial era penuh ubah kalang buruh migran lokal uniform resource locator jokowi cak imin jokowi maju ekonomi umat join 2019 join jombang,0,0,0,0,0,0,0
gubernur be emu menteri negeri raja maroko noureddine boutayeb rabat 18 april 2018 pe emuan bilateral bahas kembang ekonomi politik 20,0,0,0,0,0,0,0
pbb dunia kumpul dana manusia rupiah 11 9 triliun irak islam buang,1,0,1,0,0,0,0
ancam bom mata sipit lucu lucu ya lucu lucu,1,1,0,0,1,0,0
bodoh akun cape,1,1,0,0,0,0,0
desa udik definisi universal buah aglomerasi mukim area desa rural indonesia,0,0,0,0,0,0,0
prestasi ahok mafia koruptor nista agama hasil tenggelam jaka a congor cebong,1,1,1,0,0,0,0
19 kancah politik alir budaya politik perilaku politik faith ambil buku kang syaikhona karya adi siregar alumni sekolah akuntansi negara asy,0,0,0,0,0,0,0
al alquran sunah merintahkan rang kafir akibat pecah belah bangsa,1,0,1,0,0,0,0
2 anggota dewan wakil rakyat daerah sableng geblek contoh guyon pidana pintar blasss,1,1,0,0,0,0,1
maksud 4 rezim ya,0,0,0,0,0,0,0
agama katolik nusantara buddha nusantara hindu nusantara syiah nusantara beda syiah sungguh iran liberal syiah,0,0,0,0,0,0,0
warga banjar sandang desa bangli baturiti nyata sikap dukung pilih kepala daerah bal damai tolak hoaks,0,0,0,0,0,0,0
gilir butuh sok baikin gilir butuh diam diam jelek setan,1,1,0,0,0,0,1
keren wa eg pakai taplak meja,0,0,0,0,0,0,0
beuhhh sehat babi gemuk ,1,1,0,0,0,0,0
sepi ajar betapa hangat nya milik teman teman fairy tai,0,0,0,0,0,0,0
kelam sinting bilang culture tiru buka luka nista maksud nya appreciate budaya sure gue habis pikir gue blok orang orang,1,1,0,0,0,0,0
presiden joko widodo rapat batas cepat laksana usaha online single submission online single submission 18 april 2018 istana presiden bogor jawa barat,0,0,0,0,0,0,0
baca sarap kali,1,1,0,0,0,0,0
asa monyet v,0,0,0,0,0,0,0
dek sipit sih adik teteh sipit nih kasih lihat foto sipit banget adik tau teteh sipit,0,0,0,0,0,0,0
woiii kampret geli gue lihat belaga orang songong penci jidat,1,1,0,0,0,0,1
bodoh nenek,1,1,0,0,0,0,1
bagus bagus banget kayak lihat sejarah sisi sih novel leila chudori pulang juara banget eksil ai komunis indonesia deh,0,0,0,0,0,0,0
serius rakyat tau tau sabah sarawak tentara nasional indonesia tau kasih tau mas nya alas kali sepe i tari pendet iklan pariwisata malaysia banner iklan tenaga kerja indonesia jual,0,0,0,0,0,0,0
min nge i inflasi sarjana ekonomi dampak cetak uang uang edar nek nyanyi orang yen taksir ra peduli dunia inflasi,0,0,0,0,0,0,0
kali tolak buka buka lemari cari benang rajut rajut henti tas pouch clutch taplak teman teman guru amp murid murid ajar,0,0,0,0,0,0,0
bos korea gue percaya pabrik orang surup bilang ,0,0,0,0,0,0,0
orang bersin normal gue bersin bilang anjing untung salah paham,0,0,0,0,0,0,0
